frame cameraID K[0,0] K[1,1] K[0,2] K[1,2]
697 0 725.0087 725.0087 620.5 187
697 1 725.0087 725.0087 620.5 187
698 0 725.0087 725.0087 620.5 187
698 1 725.0087 725.0087 620.5 187
699 0 725.0087 725.0087 620.5 187
699 1 725.0087 725.0087 620.5 187
700 0 725.0087 725.0087 620.5 187
700 1 725.0087 725.0087 620.5 187
701 0 725.0087 725.0087 620.5 187
701 1 725.0087 725.0087 620.5 187
702 0 725.0087 725.0087 620.5 187
702 1 725.0087 725.0087 620.5 187
703 0 725.0087 725.0087 620.5 187
703 1 725.0087 725.0087 620.5 187
704 0 725.0087 725.0087 620.5 187
704 1 725.0087 725.0087 620.5 187
705 0 725.0087 725.0087 620.5 187
705 1 725.0087 725.0087 620.5 187
706 0 725.0087 725.0087 620.5 187
706 1 725.0087 725.0087 620.5 187
707 0 725.0087 725.0087 620.5 187
707 1 725.0087 725.0087 620.5 187
708 0 725.0087 725.0087 620.5 187
708 1 725.0087 725.0087 620.5 187
709 0 725.0087 725.0087 620.5 187
709 1 725.0087 725.0087 620.5 187
710 0 725.0087 725.0087 620.5 187
710 1 725.0087 725.0087 620.5 187
711 0 725.0087 725.0087 620.5 187
711 1 725.0087 725.0087 620.5 187
712 0 725.0087 725.0087 620.5 187
712 1 725.0087 725.0087 620.5 187
713 0 725.0087 725.0087 620.5 187
713 1 725.0087 725.0087 620.5 187
714 0 725.0087 725.0087 620.5 187
714 1 725.0087 725.0087 620.5 187
715 0 725.0087 725.0087 620.5 187
715 1 725.0087 725.0087 620.5 187
716 0 725.0087 725.0087 620.5 187
716 1 725.0087 725.0087 620.5 187
717 0 725.0087 725.0087 620.5 187
717 1 725.0087 725.0087 620.5 187
718 0 725.0087 725.0087 620.5 187
718 1 725.0087 725.0087 620.5 187
719 0 725.0087 725.0087 620.5 187
719 1 725.0087 725.0087 620.5 187
720 0 725.0087 725.0087 620.5 187
720 1 725.0087 725.0087 620.5 187
721 0 725.0087 725.0087 620.5 187
721 1 725.0087 725.0087 620.5 187
722 0 725.0087 725.0087 620.5 187
722 1 725.0087 725.0087 620.5 187
723 0 725.0087 725.0087 620.5 187
723 1 725.0087 725.0087 620.5 187
724 0 725.0087 725.0087 620.5 187
724 1 725.0087 725.0087 620.5 187
725 0 725.0087 725.0087 620.5 187
725 1 725.0087 725.0087 620.5 187
726 0 725.0087 725.0087 620.5 187
726 1 725.0087 725.0087 620.5 187
727 0 725.0087 725.0087 620.5 187
727 1 725.0087 725.0087 620.5 187
728 0 725.0087 725.0087 620.5 187
728 1 725.0087 725.0087 620.5 187
729 0 725.0087 725.0087 620.5 187
729 1 725.0087 725.0087 620.5 187
730 0 725.0087 725.0087 620.5 187
730 1 725.0087 725.0087 620.5 187
731 0 725.0087 725.0087 620.5 187
731 1 725.0087 725.0087 620.5 187
732 0 725.0087 725.0087 620.5 187
732 1 725.0087 725.0087 620.5 187
733 0 725.0087 725.0087 620.5 187
733 1 725.0087 725.0087 620.5 187
734 0 725.0087 725.0087 620.5 187
734 1 725.0087 725.0087 620.5 187
735 0 725.0087 725.0087 620.5 187
735 1 725.0087 725.0087 620.5 187
736 0 725.0087 725.0087 620.5 187
736 1 725.0087 725.0087 620.5 187
737 0 725.0087 725.0087 620.5 187
737 1 725.0087 725.0087 620.5 187
738 0 725.0087 725.0087 620.5 187
738 1 725.0087 725.0087 620.5 187
739 0 725.0087 725.0087 620.5 187
739 1 725.0087 725.0087 620.5 187
740 0 725.0087 725.0087 620.5 187
740 1 725.0087 725.0087 620.5 187
741 0 725.0087 725.0087 620.5 187
741 1 725.0087 725.0087 620.5 187
742 0 725.0087 725.0087 620.5 187
742 1 725.0087 725.0087 620.5 187
743 0 725.0087 725.0087 620.5 187
743 1 725.0087 725.0087 620.5 187
744 0 725.0087 725.0087 620.5 187
744 1 725.0087 725.0087 620.5 187
745 0 725.0087 725.0087 620.5 187
745 1 725.0087 725.0087 620.5 187
746 0 725.0087 725.0087 620.5 187
746 1 725.0087 725.0087 620.5 187
747 0 725.0087 725.0087 620.5 187
747 1 725.0087 725.0087 620.5 187
748 0 725.0087 725.0087 620.5 187
748 1 725.0087 725.0087 620.5 187
749 0 725.0087 725.0087 620.5 187
749 1 725.0087 725.0087 620.5 187
750 0 725.0087 725.0087 620.5 187
750 1 725.0087 725.0087 620.5 187
751 0 725.0087 725.0087 620.5 187
751 1 725.0087 725.0087 620.5 187
752 0 725.0087 725.0087 620.5 187
752 1 725.0087 725.0087 620.5 187
753 0 725.0087 725.0087 620.5 187
753 1 725.0087 725.0087 620.5 187
754 0 725.0087 725.0087 620.5 187
754 1 725.0087 725.0087 620.5 187
755 0 725.0087 725.0087 620.5 187
755 1 725.0087 725.0087 620.5 187
756 0 725.0087 725.0087 620.5 187
756 1 725.0087 725.0087 620.5 187
757 0 725.0087 725.0087 620.5 187
757 1 725.0087 725.0087 620.5 187
758 0 725.0087 725.0087 620.5 187
758 1 725.0087 725.0087 620.5 187
759 0 725.0087 725.0087 620.5 187
759 1 725.0087 725.0087 620.5 187
760 0 725.0087 725.0087 620.5 187
760 1 725.0087 725.0087 620.5 187
761 0 725.0087 725.0087 620.5 187
761 1 725.0087 725.0087 620.5 187
762 0 725.0087 725.0087 620.5 187
762 1 725.0087 725.0087 620.5 187
763 0 725.0087 725.0087 620.5 187
763 1 725.0087 725.0087 620.5 187
764 0 725.0087 725.0087 620.5 187
764 1 725.0087 725.0087 620.5 187
765 0 725.0087 725.0087 620.5 187
765 1 725.0087 725.0087 620.5 187
766 0 725.0087 725.0087 620.5 187
766 1 725.0087 725.0087 620.5 187
767 0 725.0087 725.0087 620.5 187
767 1 725.0087 725.0087 620.5 187
768 0 725.0087 725.0087 620.5 187
768 1 725.0087 725.0087 620.5 187
769 0 725.0087 725.0087 620.5 187
769 1 725.0087 725.0087 620.5 187
770 0 725.0087 725.0087 620.5 187
770 1 725.0087 725.0087 620.5 187
771 0 725.0087 725.0087 620.5 187
771 1 725.0087 725.0087 620.5 187
772 0 725.0087 725.0087 620.5 187
772 1 725.0087 725.0087 620.5 187
773 0 725.0087 725.0087 620.5 187
773 1 725.0087 725.0087 620.5 187
774 0 725.0087 725.0087 620.5 187
774 1 725.0087 725.0087 620.5 187
775 0 725.0087 725.0087 620.5 187
775 1 725.0087 725.0087 620.5 187
776 0 725.0087 725.0087 620.5 187
776 1 725.0087 725.0087 620.5 187
777 0 725.0087 725.0087 620.5 187
777 1 725.0087 725.0087 620.5 187
778 0 725.0087 725.0087 620.5 187
778 1 725.0087 725.0087 620.5 187
779 0 725.0087 725.0087 620.5 187
779 1 725.0087 725.0087 620.5 187
780 0 725.0087 725.0087 620.5 187
780 1 725.0087 725.0087 620.5 187
781 0 725.0087 725.0087 620.5 187
781 1 725.0087 725.0087 620.5 187
782 0 725.0087 725.0087 620.5 187
782 1 725.0087 725.0087 620.5 187
783 0 725.0087 725.0087 620.5 187
783 1 725.0087 725.0087 620.5 187
784 0 725.0087 725.0087 620.5 187
784 1 725.0087 725.0087 620.5 187
785 0 725.0087 725.0087 620.5 187
785 1 725.0087 725.0087 620.5 187
786 0 725.0087 725.0087 620.5 187
786 1 725.0087 725.0087 620.5 187
787 0 725.0087 725.0087 620.5 187
787 1 725.0087 725.0087 620.5 187
788 0 725.0087 725.0087 620.5 187
788 1 725.0087 725.0087 620.5 187
789 0 725.0087 725.0087 620.5 187
789 1 725.0087 725.0087 620.5 187
790 0 725.0087 725.0087 620.5 187
790 1 725.0087 725.0087 620.5 187
791 0 725.0087 725.0087 620.5 187
791 1 725.0087 725.0087 620.5 187
792 0 725.0087 725.0087 620.5 187
792 1 725.0087 725.0087 620.5 187
793 0 725.0087 725.0087 620.5 187
793 1 725.0087 725.0087 620.5 187
794 0 725.0087 725.0087 620.5 187
794 1 725.0087 725.0087 620.5 187
795 0 725.0087 725.0087 620.5 187
795 1 725.0087 725.0087 620.5 187
796 0 725.0087 725.0087 620.5 187
796 1 725.0087 725.0087 620.5 187
797 0 725.0087 725.0087 620.5 187
797 1 725.0087 725.0087 620.5 187
798 0 725.0087 725.0087 620.5 187
798 1 725.0087 725.0087 620.5 187
799 0 725.0087 725.0087 620.5 187
799 1 725.0087 725.0087 620.5 187
800 0 725.0087 725.0087 620.5 187
800 1 725.0087 725.0087 620.5 187
801 0 725.0087 725.0087 620.5 187
801 1 725.0087 725.0087 620.5 187
802 0 725.0087 725.0087 620.5 187
802 1 725.0087 725.0087 620.5 187
803 0 725.0087 725.0087 620.5 187
803 1 725.0087 725.0087 620.5 187
804 0 725.0087 725.0087 620.5 187
804 1 725.0087 725.0087 620.5 187
805 0 725.0087 725.0087 620.5 187
805 1 725.0087 725.0087 620.5 187
806 0 725.0087 725.0087 620.5 187
806 1 725.0087 725.0087 620.5 187
807 0 725.0087 725.0087 620.5 187
807 1 725.0087 725.0087 620.5 187
808 0 725.0087 725.0087 620.5 187
808 1 725.0087 725.0087 620.5 187
809 0 725.0087 725.0087 620.5 187
809 1 725.0087 725.0087 620.5 187
810 0 725.0087 725.0087 620.5 187
810 1 725.0087 725.0087 620.5 187
811 0 725.0087 725.0087 620.5 187
811 1 725.0087 725.0087 620.5 187
812 0 725.0087 725.0087 620.5 187
812 1 725.0087 725.0087 620.5 187
813 0 725.0087 725.0087 620.5 187
813 1 725.0087 725.0087 620.5 187
814 0 725.0087 725.0087 620.5 187
814 1 725.0087 725.0087 620.5 187
815 0 725.0087 725.0087 620.5 187
815 1 725.0087 725.0087 620.5 187
816 0 725.0087 725.0087 620.5 187
816 1 725.0087 725.0087 620.5 187
817 0 725.0087 725.0087 620.5 187
817 1 725.0087 725.0087 620.5 187
818 0 725.0087 725.0087 620.5 187
818 1 725.0087 725.0087 620.5 187
819 0 725.0087 725.0087 620.5 187
819 1 725.0087 725.0087 620.5 187
820 0 725.0087 725.0087 620.5 187
820 1 725.0087 725.0087 620.5 187
821 0 725.0087 725.0087 620.5 187
821 1 725.0087 725.0087 620.5 187
822 0 725.0087 725.0087 620.5 187
822 1 725.0087 725.0087 620.5 187
823 0 725.0087 725.0087 620.5 187
823 1 725.0087 725.0087 620.5 187
824 0 725.0087 725.0087 620.5 187
824 1 725.0087 725.0087 620.5 187
825 0 725.0087 725.0087 620.5 187
825 1 725.0087 725.0087 620.5 187
826 0 725.0087 725.0087 620.5 187
826 1 725.0087 725.0087 620.5 187
827 0 725.0087 725.0087 620.5 187
827 1 725.0087 725.0087 620.5 187
828 0 725.0087 725.0087 620.5 187
828 1 725.0087 725.0087 620.5 187
829 0 725.0087 725.0087 620.5 187
829 1 725.0087 725.0087 620.5 187
830 0 725.0087 725.0087 620.5 187
830 1 725.0087 725.0087 620.5 187
831 0 725.0087 725.0087 620.5 187
831 1 725.0087 725.0087 620.5 187
832 0 725.0087 725.0087 620.5 187
832 1 725.0087 725.0087 620.5 187
833 0 725.0087 725.0087 620.5 187
833 1 725.0087 725.0087 620.5 187
834 0 725.0087 725.0087 620.5 187
834 1 725.0087 725.0087 620.5 187
835 0 725.0087 725.0087 620.5 187
835 1 725.0087 725.0087 620.5 187
836 0 725.0087 725.0087 620.5 187
836 1 725.0087 725.0087 620.5 187
